epoch,train_heatmap_loss,train_tier_a,train_peak_log1p,train_valley_log1p,val_heatmap_loss,val_tier_a,val_peak_log1p,val_valley_log1p
1335,0.668157160282135,0.668157160282135,0.0,0.0,0.04092948741101204,0.04092948741101204,0.0,0.0
1330,0.6898870468139648,0.6898870468139648,0.0,0.0,0.03154225194866353,0.03154225194866353,0.0,0.0
1340,0.6795956492424011,0.6795956492424011,0.0,0.0,0.04562602750164397,0.04562602750164397,0.0,0.0
1335,0.6877580285072327,0.6877580285072327,0.0,0.0,0.04137744727603933,0.04137744727603933,0.0,0.0
1340,0.6942669153213501,0.6942669153213501,0.0,0.0,0.053558826747726884,0.053558826747726884,0.0,0.0
1345,0.6843296885490417,0.6843296885490417,0.0,0.0,0.049750910112832454,0.049750910112832454,0.0,0.0
1345,0.30790627002716064,0.30790627002716064,0.0,0.0,0.0054190890625753305,0.0054190890625753305,0.0,0.0
1350,0.32288220524787903,0.32288220524787903,0.0,0.0,0.004226967173212386,0.004226967173212386,0.0,0.0
1355,0.3223611116409302,0.3223611116409302,0.0,0.0,0.004567919966784563,0.004567919966784563,0.0,0.0
1360,0.30336683988571167,0.30336683988571167,0.0,0.0,0.006909349523088399,0.006909349523088399,0.0,0.0
1365,0.31067633628845215,0.31067633628845215,0.0,0.0,0.004386475218578856,0.004386475218578856,0.0,0.0
1355,0.3458128571510315,0.3458128571510315,0.0,0.0,0.004819036748735828,0.004819036748735828,0.0,0.0
1360,0.296332448720932,0.296332448720932,0.0,0.0,0.004594028152604687,0.004594028152604687,0.0,0.0
1365,0.3392512798309326,0.3392512798309326,0.0,0.0,0.004371574882695332,0.004371574882695332,0.0,0.0
1370,0.32026204466819763,0.32026204466819763,0.0,0.0,0.004002057874892303,0.004002057874892303,0.0,0.0
1375,0.31248897314071655,0.31248897314071655,0.0,0.0,0.008503425567153286,0.008503425567153286,0.0,0.0
1380,0.32775449752807617,0.32775449752807617,0.0,0.0,0.004248570814292798,0.004248570814292798,0.0,0.0
1370,0.6898865103721619,0.6898865103721619,0.0,0.0,0.01815759826927109,0.01815759826927109,0.0,0.0
1375,0.684219241142273,0.684219241142273,0.0,0.0,0.020300257229741582,0.020300257229741582,0.0,0.0
1380,0.6907435059547424,0.6907435059547424,0.0,0.0,0.03521730643003545,0.03521730643003545,0.0,0.0
1385,0.6654273867607117,0.6654273867607117,0.0,0.0,0.04043778020967828,0.04043778020967828,0.0,0.0
1390,0.6863693594932556,0.6863693594932556,0.0,0.0,0.05306719899811643,0.05306719899811643,0.0,0.0
1395,0.7030731439590454,0.7030731439590454,0.0,0.0,0.06288447953919146,0.06288447953919146,0.0,0.0
1400,0.6749290823936462,0.6749290823936462,0.0,0.0,0.06903127441380887,0.06903127441380887,0.0,0.0
1405,0.6552843451499939,0.6552843451499939,0.0,0.0,0.06618092220197333,0.06618092220197333,0.0,0.0
