candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,decoder_mc_rce,peak_bias_score,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
3183,180.0,4,4.468033689891881,-4.468033689891881,4.468033689891881,0.016016112919101835,0.011829957939428152,0.0,0.0763597806956362,44.1955880150949,4.621394217014313,worst_uncertainty_stratified_mhz
2945,180.0,4,4.076906407163387,-4.076906407163387,4.076906407163387,0.005476639011758281,0.006449784878409207,0.0,0.02813861960783015,40.56014053230092,3.427019476890564,worst_uncertainty_stratified_mhz
2865,180.0,4,3.944683133533072,-3.944683133533072,3.944683133533072,0.05814981925003274,0.02540335740631237,0.0,0.1845441342421985,38.27450195626326,5.018363535404205,worst_uncertainty_stratified_mhz
1792,180.0,4,3.8909947768536037,-3.8909947768536037,3.8909947768536037,0.012987547837570083,0.020483857194610752,0.0,0.08449116707419702,38.27450195626326,3.860108643770218,worst_uncertainty_stratified_mhz
1716,200.0,4,5.122107410309476,-5.122107410309476,4.872107410309476,0.1097090779787741,0.08537918614876097,0.0,0.8487216002347173,44.1955880150949,4.657571345567703,worst_uncertainty_stratified_mhz
2863,200.0,4,4.8240155056977185,-4.8240155056977185,4.5740155056977185,0.12771865038011324,0.023295803734169455,0.0,0.25023810283413184,44.1955880150949,5.070743918418884,worst_uncertainty_stratified_mhz
1891,200.0,4,4.806445215923874,-4.806445215923874,4.556445215923874,0.03528090998131114,0.05085197605434332,0.0,0.5489360439696149,42.79219408957666,4.734441816806793,worst_uncertainty_stratified_mhz
2707,200.0,4,4.757764983681878,-4.757764983681878,4.507764983681878,0.044338470927253716,0.020238061310483453,0.0,0.1336127784995682,44.1955880150949,3.986304521560669,worst_uncertainty_stratified_mhz
2751,200.0,4,4.39738460755554,-4.39738460755554,4.14738460755554,0.09293904834720908,0.0964889768012332,0.0,0.4341890989730324,38.27450195626326,5.88345068693161,worst_uncertainty_stratified_mhz
3181,200.0,4,4.320816221763828,-4.320816221763828,4.070816221763828,1.3146462065246516,0.1075366992644436,0.0,1.2309989178171428,31.5,6.600762665271759,worst_uncertainty_stratified_mhz
2923,200.0,4,4.276782066702876,-4.276782066702876,4.026782066702876,0.07633665507392552,0.05802838252146587,0.0,0.12353351172560778,38.77418600048233,5.2356502413749695,worst_uncertainty_stratified_mhz
1732,230.0,4,5.236986048048586,-5.236986048048586,4.986986048048586,0.017884476898777178,0.10546908532908424,0.0,1.377619466765367,43.42144487462387,4.259358882904053,worst_uncertainty_stratified_mhz
2651,230.0,4,4.82387437652725,-4.82387437652725,4.57387437652725,0.062514594817882,0.18236751251595043,0.0,0.6327535872350118,40.632307035165994,5.184458434581757,worst_uncertainty_stratified_mhz
2499,230.0,4,4.7897403152281965,-4.7897403152281965,4.5397403152281965,0.03798769939309098,0.11483158900173145,0.0,0.8628055818492406,40.56014053230092,6.104731619358063,worst_uncertainty_stratified_mhz
2391,230.0,4,4.776781021536376,-4.776781021536376,4.526781021536376,0.07409966466395809,0.14891759805396462,0.0,0.48480864013427194,41.151966842424436,5.395357549190521,worst_uncertainty_stratified_mhz
3158,230.0,4,4.756785783830221,-4.756785783830221,4.506785783830221,0.1233091959567747,0.21245014428294037,0.0,0.9423802079722599,38.27450195626326,5.73734050989151,worst_uncertainty_stratified_mhz
2387,230.0,4,4.674283186769948,-4.674283186769948,4.424283186769948,0.12675508733232435,0.06469482335535014,0.0,0.06603264424922539,42.724407544166134,4.3556422889232635,worst_uncertainty_stratified_mhz
3060,230.0,4,4.6716496988833045,-4.6716496988833045,4.4216496988833045,0.07677573947114913,0.05943835183164034,0.0,0.10696972687854611,42.75858831860565,6.345275044441223,worst_uncertainty_stratified_mhz
1830,250.0,4,788.2549421085278,-788.2549421085278,788.0049421085278,0.0033951022429957577,0.005472617880312756,656.6549565543768,0.02839011684096615,0.0,1.8307377994060516,worst_uncertainty_stratified_mhz
3154,250.0,4,774.7732350000061,-774.7732350000061,774.5232350000061,0.005400317551521047,0.007499284584689923,643.8291019981742,0.029879164589654117,19.05255888325765,1.9759367406368256,worst_uncertainty_stratified_mhz
2819,250.0,4,774.3178201720292,-774.3178201720292,774.0678201720292,0.005200957318883893,0.004725564101640797,642.5429335993509,0.01814049718609545,30.01562093310748,1.9905766695737839,worst_uncertainty_stratified_mhz
1969,250.0,4,772.126437051234,-772.126437051234,771.876437051234,0.01482255941569028,0.009431931739472264,643.2094560952404,0.02067485566421734,0.0,1.9829880893230438,worst_uncertainty_stratified_mhz
2806,250.0,4,768.8490839809631,-768.8490839809631,768.5990839809631,0.0019089079896783415,0.005493230226641998,638.3845947969471,0.0414835556340023,25.14333907817337,2.0380098819732666,worst_uncertainty_stratified_mhz
2276,250.0,4,765.2107587901249,-765.2107587901249,764.9607587901249,0.010973107239813562,0.012394295378104807,635.7224201656654,0.017599563301327947,20.663600242939275,2.068457841873169,worst_uncertainty_stratified_mhz
1710,250.0,4,762.8986705679785,-762.8986705679785,762.6486705679785,0.00424861336611099,0.006819014352608905,633.752499977133,0.01211165752656651,21.301408404140794,2.0910293757915497,worst_uncertainty_stratified_mhz
1857,250.0,4,753.2460752672981,-753.2460752672981,752.9960752672981,0.012853328618922142,0.003289678327785003,624.7422485099544,0.014838175514764629,32.920358442763046,2.1947197318077087,worst_uncertainty_stratified_mhz
2019,250.0,4,748.9056781539812,-748.9056781539812,748.6556781539812,0.0017204650820572358,0.0028588419295939244,621.5237714649037,0.0072994529308365586,28.198792084059203,2.2319391667842865,worst_uncertainty_stratified_mhz
2734,250.0,4,748.6816334774533,-748.6816334774533,748.4316334774533,0.017570467388379092,0.009560155080518625,623.6691318241074,0.028406968733349025,0.0,2.207118898630142,worst_uncertainty_stratified_mhz
2647,250.0,4,744.8054817842318,-744.8054817842318,744.5554817842318,0.04166396920290299,0.02239647277142406,618.4883734788245,0.03431693100536726,23.134119823325893,2.267129823565483,worst_uncertainty_stratified_mhz
2886,250.0,4,741.1252714809922,-741.1252714809922,740.8752714809922,0.030380951785034537,0.007610895444081205,617.3622341645072,0.06165400706052515,0.0,2.2802075892686844,worst_uncertainty_stratified_mhz
3194,265.0,4,226.83334742460536,-226.83334742460536,226.58334742460536,0.19166194580169083,0.09500010124491985,188.5605265320118,0.343714136781184,0.0,8.678604185581207,worst_uncertainty_stratified_mhz
1964,265.0,4,224.7968930717255,-224.7968930717255,224.5468930717255,0.037856689837930134,0.08127883661416993,186.93442334036203,0.26915038831519666,0.0,8.716132760047913,worst_uncertainty_stratified_mhz
3063,265.0,4,223.95068256132802,-223.95068256132802,223.70068256132802,0.16441378081404373,0.11594051170100947,186.1146563104227,0.4230879316164611,0.0,8.73511391878128,worst_uncertainty_stratified_mhz
2919,265.0,4,216.03419859205385,-216.03419859205385,215.78419859205385,0.05182185978055396,0.04629958826116745,179.61508625471447,0.4676863973131695,0.0,8.887111485004425,worst_uncertainty_stratified_mhz
3124,265.0,4,212.58910896601597,-212.58910896601597,212.33910896601597,0.05789713571049828,0.11836759680059245,176.58043380075495,0.715893502804331,0.0,8.959020555019379,worst_uncertainty_stratified_mhz
2082,265.0,4,212.2894016393604,-212.2894016393604,212.0394016393604,0.0772327331058311,0.0490185941381086,176.5533267428188,0.2359242099835086,0.0,8.959665656089783,worst_uncertainty_stratified_mhz
1677,265.0,4,211.28370961422786,-211.28370961422786,211.03370961422786,0.1810008474778186,0.20719715082549214,173.79808478104326,0.1040936611568668,20.83529157463365,9.025496006011963,worst_uncertainty_stratified_mhz
2739,265.0,4,205.25966134173265,-205.25966134173265,205.00966134173265,0.14391256500624114,0.11957308010236214,170.49511958703758,0.5719430739498961,0.0,9.105104565620422,worst_uncertainty_stratified_mhz
2762,265.0,4,204.35295842374737,-204.35295842374737,204.10295842374737,0.19787191458407957,0.1189768743695086,169.20380015923277,0.5774257316855902,6.283659363778403,9.136437594890594,worst_uncertainty_stratified_mhz
1695,265.0,4,201.6833904656835,-201.6833904656835,201.4333904656835,0.20972676452237257,0.20765695203877735,167.0713629471236,1.6681080284183736,0.0,9.188442707061768,worst_uncertainty_stratified_mhz
