mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
400.0,8,0,sample_0,0.4436761156123413,0.5673985891275268,0.3842458718645404,1.2152664688624644,1.6682888463108965,0.05856338294828587,28.553578212651697,9.84378259013829,9.751136779785156,4.349359817827944,5.286847257614135,2.236573560822189,2.6982268911975247,0.9905883932822788,1.2064109754590977,0.9701093676267437,0.9782105447415032,0.01789413030730923,0.04199934873614372,63.0,9.84378259013829,9.751136779785156
400.0,9,0,sample_0,0.7292583795278065,0.8714674953636715,0.6528904643890587,1.590344701001642,3.334121688680682,0.09078062401455558,39.8003749983263,9.715137022001784,12.545011520385742,4.213993646325719,5.438501787185668,2.2874904767352864,3.03344684662102,1.2912850834707907,1.3261025029272975,0.9629805093050605,0.959856282647143,0.00770478853877335,0.02300404151536624,0.0,9.715137022001784,12.545011520385742
400.0,10,0,sample_0,0.5598930138450519,0.6876588248881482,0.5023044465877424,1.3622604673402472,2.7766050019016006,0.07379788063482151,42.597114223953405,9.432852395559337,12.209457397460938,3.9203334977799007,4.937883329391479,1.9502122086966347,2.5300167956343897,1.2943547598824647,1.297303331582182,0.9675686424756527,0.9677953033367708,0.008037928657963715,0.02417182385093894,0.0,9.432852395559337,12.209457397460938
400.0,11,0,sample_0,0.6355468886259056,0.7412868279572172,0.5923247471562607,1.338825739474861,2.9630128470687707,0.08783794826133906,52.0971485194729,8.574905620596647,10.855737686157227,3.5144412797746742,4.585322260856627,1.7602926401401326,2.4083696260944114,1.2659891742810667,1.3681643444823395,0.9663207240950565,0.9603958189601651,0.007649038983250933,0.02271911890625146,0.0,8.574905620596647,10.855737686157227
400.0,12,0,sample_0,0.19116835250975495,0.36827950506834545,0.0,0.9027762377720309,2.5437045808163816,0.039211972886859674,11.351386158272453,9.667794633355982,12.211499214172363,4.35065632683817,4.558305931091308,2.2967729939073886,2.403486072773978,1.2631111517449958,1.0464621793924194,0.9512040313305052,0.9509624995409708,0.03629685112043153,0.05885394346868792,0.0,9.667794633355982,12.211499214172363
400.0,13,0,sample_0,1.7085269023375569,2.450309814399931,1.0148117335322473,5.065302599573478,8.275621605629361,0.16603048944520607,41.102540228785145,14.944144188027545,9.32717514038086,8.175320293623868,4.366877174377441,3.7929420773709595,2.3494535949610884,0.624135783423001,0.6194277547706685,0.5426588200013412,0.46545634533725333,0.10555706439068858,0.13762765377183242,44.0,14.944144188027545,9.32717514038086
400.0,14,0,sample_0,0.6084657815172019,0.8840324598941721,0.4563918097271108,1.9695847243446982,3.806108243705239,0.12228434234040572,42.50274365718197,7.396175680769375,9.040105819702148,4.542558897523234,4.267465376853942,2.0491210836572558,2.2948452878943133,1.222267589344466,1.119916878605578,0.7126979641425318,0.7518882365895467,0.07860820776215627,0.12309140549896078,63.0,7.396175680769375,9.040105819702148
400.0,15,0,sample_0,3.3941595678048047,6.163598578427658,0.6669816496079519,15.81245759597265,21.71349336257828,0.24248360821897727,39.07806023445779,25.66277839294327,9.074380874633789,19.195950839274353,4.20692970752716,5.421863471881394,2.2948596747744054,0.3536008742190228,0.4232603212301261,0.5102394540513779,0.5470080048737338,0.1511184775453396,0.19621190593295074,76.02631123499285,25.66277839294327,9.074380874633789
400.0,16,0,sample_0,1.557386454992901,2.61089483624536,0.7800103479745123,6.8714961494136295,10.686375650823418,0.12172156530356856,39.13737955595798,21.649048620369083,11.75370979309082,11.546922464147487,5.3040064573287955,3.6350687476955708,2.58331115623732,0.5429203841332791,0.7106636312930792,0.8052781814390446,0.7174880485941696,0.06840365229774813,0.09533324071119152,0.0,21.649048620369083,11.75370979309082
400.0,17,0,sample_0,0.7119610603120649,0.8128100428877428,0.6797352442546147,1.2903266692931343,4.936161972236732,0.09858564935039246,59.52278488587467,8.355042872572085,10.297115325927734,3.669680153062214,4.6405021905899035,2.005638394745752,2.6458182809722453,1.2324431463698504,1.3191900832690466,0.9122768063054779,0.8972744936777896,0.017109955673533944,0.05014310856235779,0.0,8.355042872572085,10.297115325927734
