candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
2876,155.0,4,0.1023192541842928,-0.1023192541842928,0.1023192541842928,0.1023192541842928,0.09175924726998454,0.0,3.7467839320500693,worst_uncertainty_stratified_mhz
1918,155.0,4,0.10110333022583652,-0.10110333022583652,0.10110333022583652,0.10110333022583652,0.37333627211884696,0.0,4.212623794873555,worst_uncertainty_stratified_mhz
2102,155.0,4,0.09088228917523394,-0.09088228917523394,0.09088228917523394,0.09088228917523394,0.05742359525399682,31.5,3.848301966985067,worst_uncertainty_stratified_mhz
2031,155.0,4,0.07879418207660333,-0.07879418207660333,0.07879418207660333,0.07879418207660333,0.0643047356730272,0.0,3.7093995412190757,worst_uncertainty_stratified_mhz
3176,170.0,4,0.09860818237423619,-0.09860818237423619,0.09860818237423619,0.09860818237423619,0.09141796577344823,23.47871376374779,4.801055034001668,worst_uncertainty_stratified_mhz
2173,170.0,4,0.09823758545131764,-0.09823758545131764,0.09823758545131764,0.09823758545131764,0.18881584399921145,23.47871376374779,5.185433069864909,worst_uncertainty_stratified_mhz
2603,170.0,4,0.07455909553272856,-0.07455909553272856,0.07455909553272856,0.07455909553272856,0.08268646972629136,29.698484809834994,4.636478106180827,worst_uncertainty_stratified_mhz
2724,180.0,4,0.06055354541498768,-0.06055354541498768,0.06055354541498768,0.06055354541498768,0.1449451051096844,0.0,4.82616114616394,worst_uncertainty_stratified_mhz
2613,180.0,4,0.05877124884023876,-0.05877124884023876,0.05877124884023876,0.05877124884023876,0.11821879825604735,0.0,4.756047964096069,worst_uncertainty_stratified_mhz
2355,180.0,4,0.05776889736167515,-0.05776889736167515,0.05776889736167515,0.05776889736167515,0.28247588563290393,0.0,5.516408363978068,worst_uncertainty_stratified_mhz
1681,180.0,4,0.05742584701414106,-0.05742584701414106,0.05742584701414106,0.05742584701414106,0.06092288773589871,0.0,5.20854926109314,worst_uncertainty_stratified_mhz
3109,180.0,4,0.05453328705533649,-0.05453328705533649,0.05453328705533649,0.05453328705533649,0.07416507418813328,0.0,4.538933912913005,worst_uncertainty_stratified_mhz
1810,200.0,4,0.2805567588946717,-0.2805567588946717,0.2805567588946717,0.2805567588946717,0.7441007937030264,37.62829904325851,4.08470618724823,worst_uncertainty_stratified_mhz
