epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
126,32.83,0.00,32.83,0,5.773155,
129,32.21,0.00,32.21,0,5.693036,
127,32.71,0.00,32.71,0,5.796219,
130,32.43,0.00,32.43,0,5.592161,
128,32.64,0.00,32.64,0,5.818359,
131,32.36,0.00,32.36,0,5.607736,
129,32.74,0.00,32.74,0,5.768371,
132,32.39,0.00,32.39,0,5.584620,
130,32.50,0.00,32.50,0,5.734976,
133,32.21,0.00,32.21,0,5.578181,
131,32.52,0.00,32.52,0,5.731985,
134,32.29,0.00,32.29,0,5.571681,
132,32.90,0.00,32.90,0,5.735247,
135,31.75,0.00,31.75,0,5.538730,
133,33.10,0.00,33.10,0,5.710860,
136,32.04,0.00,32.04,0,5.513448,
134,32.72,0.00,32.72,0,5.733412,
137,32.11,0.00,32.11,0,5.524960,
135,32.81,0.00,32.81,0,5.709198,
138,32.46,0.00,32.46,0,5.531591,
136,32.46,0.00,32.46,0,5.701574,
139,32.28,0.00,32.28,0,5.523542,
137,32.73,0.00,32.73,0,5.702545,
140,32.71,0.00,32.71,0,5.528666,
138,32.69,0.00,32.69,0,5.721821,
141,32.47,0.00,32.47,0,5.511924,
139,33.68,0.00,33.68,0,5.717154,
142,33.05,0.00,33.05,0,5.540287,
140,33.01,0.00,33.01,0,5.664612,
143,32.04,0.00,32.04,0,5.470696,
141,32.97,0.00,32.97,0,5.666132,
144,32.28,0.00,32.28,0,5.493939,
142,32.70,0.00,32.70,0,5.678766,
145,32.28,0.00,32.28,0,5.475519,
143,32.68,0.00,32.68,0,5.687804,
146,32.22,0.00,32.22,0,5.474648,
144,32.75,0.00,32.75,0,5.619285,
147,32.24,0.00,32.24,0,5.456378,
145,32.68,0.00,32.68,0,5.587586,
148,32.40,0.00,32.40,0,5.464195,
146,32.77,0.00,32.77,0,5.561970,
149,32.23,0.00,32.23,0,5.403008,
147,32.77,0.00,32.77,0,5.556094,
148,29.49,0.00,29.49,0,5.612418,
