mhz,k,sample,label,mae_ohm,rmse_ohm,median_abs_diff_ohm,p95_abs_diff_ohm,max_abs_diff_ohm,nrmse_ohm,mape_pct,real_max_ohm,gen_max_ohm,real_p95_ohm,gen_p95_ohm,real_mean_ohm,gen_mean_ohm,max_ratio,mean_ratio,pearson_r,spearman_rho,pattern_mae,pattern_rmse,peak_loc_err_px,peak_real_ohm,peak_gen_ohm
120.0,5,0,sample_0,0.9347664330082358,1.0834772577284284,0.9067629880535277,1.9307148015217335,3.6359534001091465,0.17000929982777424,39.31012093343823,7.107538673851822,3.918309211730957,4.383689655490176,3.6947595119476317,2.440621627934782,1.6981815988228315,0.5512891862475775,0.6957987995295312,0.663260918522798,0.7281806555957171,0.15273923453679167,0.2379709953638825,58.855755878248644,7.107538673851822,3.918309211730957
120.0,6,0,sample_0,8.848832847972467,11.18236644200376,6.403009562479635,19.716978906711688,20.656146276426195,0.5031698586544769,78.21446271499256,22.821174610090136,3.0084900856018066,21.307419993407624,2.4559092640876767,9.952248154379486,1.1246488494472904,0.13182888860907427,0.11300450229955215,0.059827692069975354,0.02812865385969241,0.34489803275303066,0.39972621848199313,87.68124086713189,22.821174610090136,3.0084900856018066
120.0,7,0,sample_0,3.383509292567499,4.416900525070596,2.7290009208902974,7.759038032605894,8.16689248838346,0.46090694557382184,69.98487350052089,9.845460317500063,2.906200647354126,9.389970533822082,2.3176293849945067,4.281278128378546,1.1599532879871643,0.29518179482054546,0.27093621418762504,0.3267074498985238,0.316176482871563,0.30585812400492735,0.3683015906389738,75.16648189186454,9.845460317500063,2.906200647354126
120.0,8,0,sample_0,0.6824188245841403,0.8029970863045423,0.5672554811878995,1.5488899118460602,2.792297335763709,0.18232646591723842,42.60394800995773,4.943520694835283,2.8313894271850586,3.026226773440421,1.9504244327545166,1.5947184678405002,0.9221918834395064,0.5727475623077977,0.5782788009524336,0.7945092831910457,0.8723064586262061,0.08468811866223279,0.1280216654096706,10.04987562112089,4.943520694835283,2.8313894271850586
120.0,9,0,sample_0,0.45840076360531196,0.5784831374279061,0.4115789695938404,1.062216267495905,2.8111267450030937,0.12297458066693444,31.92893566524866,5.234070813911785,2.5006656646728516,2.6882624949012213,1.6999773740768431,1.3531269754517725,0.8626707349415426,0.47776687660133704,0.6375386424127123,0.8948611397679804,0.8374402889126706,0.07736325511873442,0.11216820121595363,8.0,5.234070813911785,2.5006656646728516
120.0,10,0,sample_0,0.5146466245176426,0.6530821129471134,0.4754577156525691,1.3091747656252837,2.747644284951093,0.13193495760217439,32.8459077601667,5.467316249596479,2.8062314987182617,2.9759008758881134,2.192149198055267,1.4898782438679938,0.9617042104542116,0.5132740398774954,0.6454918141213024,0.8421182541525989,0.9219715489511489,0.06778540206834463,0.13712616269217254,17.0,5.467316249596479,2.8062314987182617
120.0,11,0,sample_0,0.5150074331929667,0.9876528693603369,0.0,2.7582609923932835,3.501000688485274,0.23920171882031688,40.392900768977384,4.648477391198652,5.103520393371582,2.5043059381258264,4.26828966140747,1.2703727067443682,1.7491642767802262,1.0978907637658948,1.3768906302016477,0.5910414366195846,0.7637995222545482,0.10934374100302446,0.20415178154335917,12.206555615733702,4.648477391198652,5.103520393371582
120.0,12,0,sample_0,0.45342067808382597,0.9146327141918782,0.0,2.585954482122325,3.579540581808507,0.21744908113331496,33.09203960702221,4.682176507505574,5.147051811218262,2.4167813911080764,4.23620202541351,1.2320606880382456,1.6040832364197932,1.0992861552672115,1.301951480144945,0.5745733146525631,0.8021434977091412,0.1134837203886049,0.19364529929970195,14.317821063276353,4.682176507505574,5.147051811218262
120.0,13,0,sample_0,0.8227959194757453,1.1107648364090645,0.6872983037808432,2.3078038600475503,3.9957730778277973,0.18430568468615807,35.692586517586435,6.513641596657143,3.221402645111084,4.0988045600969825,2.163745701313019,1.8904832838975258,1.030311821675523,0.49456246514458757,0.5449991705567343,0.8571636968325986,0.8584527236349048,0.07563291864121915,0.105078046683515,63.150613615387776,6.513641596657143,3.221402645111084
120.0,14,0,sample_0,0.45279565341949224,0.8545493392381392,0.0,2.392079321669473,3.1655143027087047,0.15825450953130288,27.834548643264434,5.9102225995752775,4.848541736602783,3.3384147044369397,4.051339650154113,1.473833053175635,1.7242776055436033,0.8203653339471868,1.16992735495268,0.6934946364882328,0.7957486834491387,0.11372100130094809,0.2112817713926968,61.66036003787198,5.9102225995752775,4.848541736602783
120.0,15,0,sample_0,0.18542740001162616,0.36640997866266184,0.0,0.8996967251470308,1.617504579623351,0.09366544085779688,11.910808473080277,4.438282160678989,3.0552425384521484,2.247333304317895,2.2838505029678338,1.1220569477851388,1.0059259237942997,0.6883840251347929,0.8965016666755876,0.7915586049857714,0.9073788323700475,0.06000104464840414,0.15060433647221502,11.045361017187261,4.438282160678989,3.0552425384521484
120.0,16,0,sample_0,0.22686506473247692,0.4282855227829298,0.0,1.113225808606861,1.7065587357281835,0.11081443219525507,15.955872829433265,4.350302686283474,3.1535544395446777,2.136625897617901,2.4705876469612105,1.0900060548727237,1.0119232013995274,0.7249046024976263,0.9283647525404675,0.7114593620876136,0.8749035129863879,0.06782867074791517,0.16704596357756984,8.246211251235321,4.350302686283474,3.1535544395446777
120.0,17,0,sample_0,0.2349182549581255,0.48067207652381244,0.0,1.26575434079392,1.9191530057489654,0.12128574264800758,16.276760744079812,4.462549767824251,3.4624762535095215,2.2725364123243996,2.6575667738914484,1.0904058631737217,1.053145394875453,0.7758963896547594,0.9658288078259054,0.6831619322496454,0.8705192016901897,0.07224395659015563,0.1681260412860729,9.219544457292887,4.462549767824251,3.4624762535095215
120.0,18,0,sample_0,0.18278238306705352,0.36910382966827676,0.0,0.9484463662423908,2.432518147474161,0.0894486722247526,10.916480034360578,4.616764687543741,2.5983240604400635,2.3174478689227396,2.0117730021476743,1.0945475474371875,0.897520299974855,0.5628019265202037,0.8199920616297949,0.8074664945928728,0.9000620847829219,0.06588893893715406,0.1352952997477674,63.0,4.616764687543741,2.5983240604400635
120.0,19,0,sample_0,0.2714336562294529,0.5601556127975259,0.0,1.584543616307697,2.2147828057617556,0.13678702603295426,19.56146861196854,4.55368026178985,3.8182082176208496,2.231295929308525,3.0130403757095334,1.0753383307697424,1.0901487360606383,0.8384884309202862,1.0137727865427195,0.6491554305943372,0.8302866435111868,0.07642971626263048,0.1710699416941026,9.219544457292887,4.55368026178985,3.8182082176208496
120.0,20,0,sample_0,0.34507549247785224,0.5397684185538889,0.2753360174909184,1.223226363213576,2.3117386809785527,0.13878942463749272,22.305823572220827,4.355928118251541,2.2168257236480713,2.3004631071655215,1.3110440492630004,1.1242998851912758,0.7218480884403615,0.5089215578097969,0.6420423037911761,0.8486325805025337,0.8388333479413034,0.0515423760832144,0.07857797588376113,0.0,4.355928118251541,2.2168257236480713
