mhz,k,pi_norm,max,mean_fg,p95
70.0,20,0.6641459998837217,1.58900785446167,0.4811904728412628,0.8274468183517456
120.0,2,0.7484046254718868,4.392187595367432,1.9944686889648438,3.6103670597076416
120.0,3,0.7484046254718868,4.051689624786377,1.4040974378585815,3.181272506713867
120.0,4,0.7484046254718868,3.3942432403564453,1.1072843074798584,2.3434929847717285
120.0,5,0.7484046254718868,3.066206932067871,1.0780566930770874,2.208491325378418
120.0,6,0.7484046254718868,2.8570499420166016,0.7761170864105225,1.7954583168029785
120.0,7,0.7484046254718868,2.6482625007629395,0.6253806948661804,1.3880712985992432
120.0,8,0.7484046254718868,2.622063159942627,0.654013454914093,1.4700512886047363
120.0,9,0.7484046254718868,2.222719669342041,0.659572422504425,1.2998082637786865
120.0,10,0.7484046254718868,2.08986759185791,0.6932358741760254,1.4413597583770752
120.0,11,0.7484046254718868,3.900383949279785,1.1902263164520264,2.6082265377044678
120.0,12,0.7484046254718868,3.611443042755127,1.082756757736206,2.431706428527832
120.0,13,0.7484046254718868,3.0138940811157227,1.0882385969161987,2.2900350093841553
120.0,14,0.7484046254718868,3.1180810928344727,0.9974208474159241,2.062696695327759
120.0,15,0.7484046254718868,2.666996717453003,0.919084906578064,1.761886715888977
120.0,16,0.7484046254718868,2.68489146232605,0.9236279726028442,1.711245059967041
120.0,17,0.7484046254718868,2.9329349994659424,0.7947262525558472,1.6369789838790894
120.0,18,0.7484046254718868,2.5951919555664062,0.7339551448822021,1.40653395652771
120.0,19,0.7484046254718868,3.328359603881836,0.8665972352027893,1.9431560039520264
120.0,20,0.7484046254718868,2.1793980598449707,0.666082501411438,1.1603474617004395
270.0,2,0.875173287927802,38.71302795410156,11.536334991455078,27.84935188293457
270.0,3,0.875173287927802,35.572933197021484,8.212936401367188,26.198328018188477
270.0,4,0.875173287927802,25.627708435058594,5.414182186126709,17.006450653076172
270.0,5,0.875173287927802,20.162729263305664,4.993310928344727,13.65013313293457
270.0,6,0.875173287927802,17.22333335876465,3.032400608062744,8.814197540283203
270.0,7,0.875173287927802,19.55286407470703,3.009981870651245,9.29820442199707
270.0,8,0.875173287927802,15.224054336547852,2.5743229389190674,7.438841819763184
270.0,9,0.875173287927802,12.33338451385498,2.32485294342041,6.040162563323975
270.0,10,0.875173287927802,10.496617317199707,2.1378509998321533,6.059540748596191
270.0,11,0.875173287927802,24.90569305419922,5.0871453285217285,15.87201976776123
270.0,12,0.875173287927802,26.526634216308594,5.144698619842529,16.993492126464844
270.0,13,0.875173287927802,15.813774108886719,3.9127774238586426,11.825074195861816
270.0,14,0.875173287927802,22.104326248168945,4.9913649559021,15.138341903686523
270.0,15,0.875173287927802,15.97817611694336,3.7115466594696045,9.623632431030273
270.0,16,0.875173287927802,14.408798217773438,3.674891471862793,8.50632381439209
270.0,17,0.875173287927802,15.556612014770508,2.8826913833618164,7.530494689941406
270.0,18,0.875173287927802,16.261051177978516,3.0492095947265625,7.623842716217041
