candidate_id,mhz,k,badness,quality_score,uncertainty,pred_p99_mean,selected_reason
991,90.0,5,98.98510778822931,-98.98510778822931,98.98510778822931,12.378856182098389,worst_uncertainty_stratified_mhz
818,90.0,5,73.90382824602473,-73.90382824602473,73.90382824602473,13.86095142364502,worst_uncertainty_stratified_mhz
848,100.0,5,82.41465524427879,-82.41465524427879,82.41465524427879,9.372277895609537,worst_uncertainty_stratified_mhz
1060,200.0,5,79.81236222302114,-79.81236222302114,79.81236222302114,12.540736277898153,worst_uncertainty_stratified_mhz
966,265.0,5,5.683109067560508,-5.683109067560508,5.683109067560508,8.499223232269287,worst_uncertainty_stratified_mhz
1013,265.0,5,5.12909804296235,-5.12909804296235,5.12909804296235,8.293879270553589,worst_uncertainty_stratified_mhz
1047,435.0,5,6.544367433819041,-6.544367433819041,6.544367433819041,6.123794158299764,worst_uncertainty_stratified_mhz
1122,435.0,5,5.654052363828214,-5.654052363828214,5.654052363828214,6.129634857177734,worst_uncertainty_stratified_mhz
1080,510.0,5,24.880043958680897,-24.880043958680897,24.880043958680897,16.93293857574463,worst_uncertainty_stratified_mhz
851,510.0,5,20.73874407588101,-20.73874407588101,20.73874407588101,15.725833098093668,worst_uncertainty_stratified_mhz
1370,90.0,6,82.11830208848961,-82.11830208848961,82.11830208848961,12.78053911526998,worst_uncertainty_stratified_mhz
1388,90.0,6,40.44847450141573,-40.44847450141573,40.44847450141573,9.375711758931478,worst_uncertainty_stratified_mhz
1217,100.0,6,126.87137072078075,-126.87137072078075,126.87137072078075,11.161908785502115,worst_uncertainty_stratified_mhz
1329,200.0,6,140.83793377029698,-140.83793377029698,140.83793377029698,9.485722104708353,worst_uncertainty_stratified_mhz
1313,265.0,6,6.462948962392634,-6.462948962392634,6.462948962392634,9.453311999638876,worst_uncertainty_stratified_mhz
1482,265.0,6,4.9309207945177915,-4.9309207945177915,4.9309207945177915,8.158610264460245,worst_uncertainty_stratified_mhz
1466,435.0,6,11.417760172687707,-11.417760172687707,11.417760172687707,5.8548005024592085,worst_uncertainty_stratified_mhz
1280,435.0,6,8.24707881893003,-8.24707881893003,8.24707881893003,6.614131689071655,worst_uncertainty_stratified_mhz
1203,510.0,6,25.59262303640887,-25.59262303640887,25.59262303640887,15.554471174875895,worst_uncertainty_stratified_mhz
1273,510.0,6,22.39475901209686,-22.39475901209686,22.39475901209686,14.128185192743937,worst_uncertainty_stratified_mhz
1740,90.0,7,11.929555921364075,-11.929555921364075,11.929555921364075,8.172847270965576,worst_uncertainty_stratified_mhz
1652,90.0,7,6.1671419051577105,-6.1671419051577105,6.1671419051577105,6.58127748966217,worst_uncertainty_stratified_mhz
1618,100.0,7,8.752633660784246,-8.752633660784246,8.752633660784246,8.732040643692017,worst_uncertainty_stratified_mhz
1827,200.0,7,42.6915276029745,-42.6915276029745,42.6915276029745,9.032827496528625,worst_uncertainty_stratified_mhz
1915,265.0,7,6.760479246602017,-6.760479246602017,6.760479246602017,7.966353416442871,worst_uncertainty_stratified_mhz
1830,265.0,7,6.474004267893001,-6.474004267893001,6.474004267893001,9.421093781789144,worst_uncertainty_stratified_mhz
1892,435.0,7,12.985153498654155,-12.985153498654155,12.985153498654155,7.58803375562032,worst_uncertainty_stratified_mhz
1666,435.0,7,7.638638459815083,-7.638638459815083,7.638638459815083,7.426500956217448,worst_uncertainty_stratified_mhz
1833,510.0,7,25.09248802855099,-25.09248802855099,25.09248802855099,16.49892457326253,worst_uncertainty_stratified_mhz
1982,510.0,7,23.00645904779849,-23.00645904779849,23.00645904779849,16.86876694361369,worst_uncertainty_stratified_mhz
2124,90.0,8,8.498088866467503,-8.498088866467503,8.498088866467503,7.00598680973053,worst_uncertainty_stratified_mhz
2384,90.0,8,7.501460746783228,-7.501460746783228,7.501460746783228,7.244497060775757,worst_uncertainty_stratified_mhz
2162,100.0,8,5.9333063726324715,-5.9333063726324715,5.9333063726324715,5.579098741213481,worst_uncertainty_stratified_mhz
2151,200.0,8,59.11379443483795,-59.11379443483795,59.11379443483795,8.661961833635965,worst_uncertainty_stratified_mhz
2156,265.0,8,6.092948120483622,-6.092948120483622,6.092948120483622,8.224099159240723,worst_uncertainty_stratified_mhz
2206,265.0,8,5.326561125346143,-5.326561125346143,5.326561125346143,7.575292030970256,worst_uncertainty_stratified_mhz
2303,435.0,8,9.934304693004586,-9.934304693004586,9.934304693004586,6.196795225143433,worst_uncertainty_stratified_mhz
2123,435.0,8,5.274102598406565,-5.274102598406565,5.274102598406565,5.01536746819814,worst_uncertainty_stratified_mhz
2346,510.0,8,23.579671677990337,-23.579671677990337,23.579671677990337,15.156487305959066,worst_uncertainty_stratified_mhz
2233,510.0,8,23.192604943269064,-23.192604943269064,23.192604943269064,15.631486097971598,worst_uncertainty_stratified_mhz
2701,90.0,9,5.4997525396572655,-5.4997525396572655,5.4997525396572655,6.188352584838867,worst_uncertainty_stratified_mhz
2484,90.0,9,5.210667018770569,-5.210667018770569,5.210667018770569,5.940889120101929,worst_uncertainty_stratified_mhz
2473,100.0,9,6.4939745855278685,-6.4939745855278685,6.4939745855278685,6.202556451161702,worst_uncertainty_stratified_mhz
2725,200.0,9,143.7457780207487,-143.7457780207487,143.7457780207487,13.318896611531576,worst_uncertainty_stratified_mhz
2766,265.0,9,8.131789826990174,-8.131789826990174,8.131789826990174,7.572286208470662,worst_uncertainty_stratified_mhz
2526,265.0,9,6.815818714976456,-6.815818714976456,6.815818714976456,8.553276856740316,worst_uncertainty_stratified_mhz
2465,435.0,9,25.371943158080615,-25.371943158080615,25.371943158080615,7.410756945610046,worst_uncertainty_stratified_mhz
2618,435.0,9,15.270640399186561,-15.270640399186561,15.270640399186561,7.092200756072998,worst_uncertainty_stratified_mhz
2402,510.0,9,24.892213046233035,-24.892213046233035,24.892213046233035,13.99258804321289,worst_uncertainty_stratified_mhz
2505,510.0,9,24.490789620239614,-24.490789620239614,24.490789620239614,13.878964106241861,worst_uncertainty_stratified_mhz
2911,90.0,10,8.158946288308522,-8.158946288308522,8.158946288308522,6.5431491533915205,worst_uncertainty_stratified_mhz
3142,100.0,10,3.5544750907084874,-3.5544750907084874,3.5544750907084874,5.102381666501363,worst_uncertainty_stratified_mhz
2934,200.0,10,222.56263011756792,-222.56263011756792,222.56263011756792,11.418347736199697,worst_uncertainty_stratified_mhz
3191,265.0,10,10.291236684769926,-10.291236684769926,10.291236684769926,8.795499602953592,worst_uncertainty_stratified_mhz
3072,265.0,10,7.815893453714352,-7.815893453714352,7.815893453714352,7.948458194732666,worst_uncertainty_stratified_mhz
3032,435.0,10,37.34046166278272,-37.34046166278272,37.34046166278272,7.554495255152385,worst_uncertainty_stratified_mhz
2852,435.0,10,17.271401761258605,-17.271401761258605,17.271401761258605,6.6535271008809405,worst_uncertainty_stratified_mhz
2935,510.0,10,28.571465032797807,-28.571465032797807,28.571465032797807,17.78334379196167,worst_uncertainty_stratified_mhz
2985,510.0,10,28.413328002376048,-28.413328002376048,28.413328002376048,16.94766076405843,worst_uncertainty_stratified_mhz
2974,200.0,10,111.07928906834623,-111.07928906834623,111.07928906834623,14.892006238301596,worst_uncertainty_stratified_mhz
